audio_path,child_id,timepoint_norm,label,split,scene_type,source
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002338.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002339.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002340.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002341.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002342.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002343.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002344.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002345.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002346.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002347.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002348.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002349.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002350.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002351.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002352.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002353.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002354.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002355.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002356.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002357.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002358.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002359.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002360.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002361.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002362.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002363.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002364.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002365.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002366.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002367.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002368.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002369.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002370.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002371.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002372.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002373.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002374.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002375.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002376.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002377.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002378.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002379.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002380.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002381.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002382.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002383.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002384.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002385.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002386.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002387.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002388.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002389.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002390.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002391.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002392.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002393.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002394.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002395.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002396.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002397.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002398.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002399.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002400.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002401.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002402.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002403.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002404.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002405.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002406.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002407.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002408.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002409.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002410.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002411.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002412.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002413.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002414.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002415.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002416.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002417.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002418.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002419.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002420.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002421.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002422.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002423.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002424.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002425.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002426.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002427.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002428.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002429.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002430.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002431.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002432.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002433.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002434.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002435.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002436.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002437.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002438.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002439.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002440.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002441.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002442.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002443.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002444.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002445.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002446.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002447.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002448.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002449.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002450.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002451.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002452.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002453.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002454.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002455.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002456.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002457.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002458.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002459.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002460.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002461.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002462.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002463.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002464.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002465.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002466.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002467.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002468.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002469.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002470.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002471.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002472.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002473.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002474.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002475.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002476.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002477.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002478.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002479.wav,synth_14_18_months_positive,14_18_months,1,train,positive,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002480.wav,synth_14_18_months_background_speech_negative,14_18_months,0,train,background_speech_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002481.wav,synth_14_18_months_noise_only_negative,14_18_months,0,train,noise_only_negative,synthetic
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/synthetic_scenes/wav/default_14_18mo_42_002482.wav,synth_14_18_months_adult_only_negative,14_18_months,0,train,adult_only_negative,synthetic
