audio_path,child_id,scene_id,label,source
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_001242__b7b6b3fc.wav,E3O3H8O7H4,default_14_18mo_42_001242,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_004985__d36614d4.wav,E3O3H8O7H4,default_14_18mo_42_004985,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_002091__660a2ce5.wav,E3O3H8O7H4,default_14_18mo_42_002091,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_002089__9b3c6ff0.wav,E3O3H8O7H4,default_14_18mo_42_002089,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_001901__4271f846.wav,E3O3H8O7H4,default_14_18mo_42_001901,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_002367__e0e4f9da.wav,E3O3H8O7H4,default_14_18mo_42_002367,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_000964__e79b107f.wav,E3O3H8O7H4,default_14_18mo_42_000964,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E3O3H8O7H4/default_14_18mo_42_004417__661e3990.wav,E3O3H8O7H4,default_14_18mo_42_004417,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004145__b9b5d05e.wav,H3B5L5F8T1,default_14_18mo_42_004145,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_003655__05390a50.wav,H3B5L5F8T1,default_14_18mo_42_003655,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004172__9b480514.wav,H3B5L5F8T1,default_14_18mo_42_004172,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_001307__8cb71c7e.wav,H3B5L5F8T1,default_14_18mo_42_001307,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000771__0dd7e884.wav,H3B5L5F8T1,default_14_18mo_42_000771,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_001302__5e39b302.wav,H3B5L5F8T1,default_14_18mo_42_001302,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004809__d0d3d575.wav,H3B5L5F8T1,default_14_18mo_42_004809,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000145__e9f295dd.wav,H3B5L5F8T1,default_14_18mo_42_000145,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_002122__3782b100.wav,H3B5L5F8T1,default_14_18mo_42_002122,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000531__75e8c2a7.wav,H3B5L5F8T1,default_14_18mo_42_000531,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_001633__251d2b87.wav,B2R3Q8L2Y3,default_14_18mo_42_001633,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004190__52a365c6.wav,B2R3Q8L2Y3,default_14_18mo_42_004190,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004346__65b78106.wav,B2R3Q8L2Y3,default_14_18mo_42_004346,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_000216__3904255e.wav,B2R3Q8L2Y3,default_14_18mo_42_000216,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004265__3135ce52.wav,B2R3Q8L2Y3,default_14_18mo_42_004265,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_001174__591ed488.wav,B2R3Q8L2Y3,default_14_18mo_42_001174,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002510__080c5202.wav,B2R3Q8L2Y3,default_14_18mo_42_002510,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002717__d7b75852.wav,B2R3Q8L2Y3,default_14_18mo_42_002717,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_003019__70b740b1.wav,B2R3Q8L2Y3,default_14_18mo_42_003019,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002929__84f406d8.wav,B2R3Q8L2Y3,default_14_18mo_42_002929,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_000310__983cbfa3.wav,X1U1P0D1X3,default_14_18mo_42_000310,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002193__21359790.wav,X1U1P0D1X3,default_14_18mo_42_002193,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002631__2234291e.wav,X1U1P0D1X3,default_14_18mo_42_002631,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_003549__e3fe070b.wav,X1U1P0D1X3,default_14_18mo_42_003549,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001247__98aeaf2d.wav,X1U1P0D1X3,default_14_18mo_42_001247,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001467__cd66254f.wav,X1U1P0D1X3,default_14_18mo_42_001467,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001491__7b00f70c.wav,X1U1P0D1X3,default_14_18mo_42_001491,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_000049__a9292066.wav,X1U1P0D1X3,default_14_18mo_42_000049,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002606__8a40ee1d.wav,X1U1P0D1X3,default_14_18mo_42_002606,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001902__c856a9b4.wav,X1U1P0D1X3,default_14_18mo_42_001902,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_004257__e01698e4.wav,G8Q8I6N0I3,default_14_18mo_42_004257,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001164__fa091f23.wav,G8Q8I6N0I3,default_14_18mo_42_001164,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000814__794e2d74.wav,G8Q8I6N0I3,default_14_18mo_42_000814,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000125__cd154371.wav,G8Q8I6N0I3,default_14_18mo_42_000125,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001883__ea27cc55.wav,G8Q8I6N0I3,default_14_18mo_42_001883,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_002343__e61dedcf.wav,G8Q8I6N0I3,default_14_18mo_42_002343,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_003602__3aba36ad.wav,G8Q8I6N0I3,default_14_18mo_42_003602,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000492__380d581a.wav,G8Q8I6N0I3,default_14_18mo_42_000492,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001913__d6223cb6.wav,G8Q8I6N0I3,default_14_18mo_42_001913,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_004531__d97b8010.wav,G8Q8I6N0I3,default_14_18mo_42_004531,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_000875__8d84cebc.wav,A6Z2B3J2A9,default_14_18mo_42_000875,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_001336__c888cd7c.wav,A6Z2B3J2A9,default_14_18mo_42_001336,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_001901__4271f846.wav,A6Z2B3J2A9,default_14_18mo_42_001901,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_002073__45f031c5.wav,A6Z2B3J2A9,default_14_18mo_42_002073,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_001764__4a8de9bb.wav,A6Z2B3J2A9,default_14_18mo_42_001764,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_000446__2b3ef560.wav,A6Z2B3J2A9,default_14_18mo_42_000446,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_002089__9b3c6ff0.wav,A6Z2B3J2A9,default_14_18mo_42_002089,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_001989__722f360b.wav,A6Z2B3J2A9,default_14_18mo_42_001989,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_000521__73a2f3e0.wav,A6Z2B3J2A9,default_14_18mo_42_000521,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Z2B3J2A9/default_14_18mo_42_002430__bb517af4.wav,A6Z2B3J2A9,default_14_18mo_42_002430,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_000201__df4c3ab9.wav,A2M5H0V6E3,default_14_18mo_42_000201,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001160__90660754.wav,A2M5H0V6E3,default_14_18mo_42_001160,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001991__89b9601d.wav,A2M5H0V6E3,default_14_18mo_42_001991,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001616__b8aa5c2b.wav,A2M5H0V6E3,default_14_18mo_42_001616,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004765__1760eed1.wav,A2M5H0V6E3,default_14_18mo_42_004765,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004118__1e0c607d.wav,A2M5H0V6E3,default_14_18mo_42_004118,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001550__62491155.wav,A2M5H0V6E3,default_14_18mo_42_001550,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_000153__0e3b7e81.wav,A2M5H0V6E3,default_14_18mo_42_000153,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_002615__9545ad16.wav,A2M5H0V6E3,default_14_18mo_42_002615,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004523__06cf67ab.wav,A2M5H0V6E3,default_14_18mo_42_004523,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_004007__0f59de0e.wav,S9D2T7Y9B1,default_14_18mo_42_004007,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000221__5480c616.wav,S9D2T7Y9B1,default_14_18mo_42_000221,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_004870__2f857b07.wav,S9D2T7Y9B1,default_14_18mo_42_004870,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_003912__ce521d78.wav,S9D2T7Y9B1,default_14_18mo_42_003912,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001871__46b6b0d0.wav,S9D2T7Y9B1,default_14_18mo_42_001871,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001272__7770c164.wav,S9D2T7Y9B1,default_14_18mo_42_001272,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000611__ebcd7250.wav,S9D2T7Y9B1,default_14_18mo_42_000611,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001535__4e109376.wav,S9D2T7Y9B1,default_14_18mo_42_001535,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_003747__219bde32.wav,S9D2T7Y9B1,default_14_18mo_42_003747,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000968__825f649a.wav,S9D2T7Y9B1,default_14_18mo_42_000968,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_004654__66f21568.wav,Q9W9P7Z3J7,default_14_18mo_42_004654,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_002940__ddfc9cda.wav,Q9W9P7Z3J7,default_14_18mo_42_002940,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001715__ab552dfe.wav,Q9W9P7Z3J7,default_14_18mo_42_001715,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001294__cebeab7c.wav,Q9W9P7Z3J7,default_14_18mo_42_001294,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_003186__b5ed1561.wav,Q9W9P7Z3J7,default_14_18mo_42_003186,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_000844__d7552f12.wav,Q9W9P7Z3J7,default_14_18mo_42_000844,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_002462__47a89c11.wav,Q9W9P7Z3J7,default_14_18mo_42_002462,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_004345__dd7cd001.wav,Q9W9P7Z3J7,default_14_18mo_42_004345,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001690__befcf72b.wav,Q9W9P7Z3J7,default_14_18mo_42_001690,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_000868__cdcca7c4.wav,Q9W9P7Z3J7,default_14_18mo_42_000868,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_000875__8d84cebc.wav,M5F7G8S4F0,default_14_18mo_42_000875,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_003291__826eda42.wav,M5F7G8S4F0,default_14_18mo_42_003291,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_004600__f71b5d3a.wav,M5F7G8S4F0,default_14_18mo_42_004600,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_004054__19cf56bc.wav,M5F7G8S4F0,default_14_18mo_42_004054,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_003844__a096a134.wav,M5F7G8S4F0,default_14_18mo_42_003844,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_003124__59e2679c.wav,M5F7G8S4F0,default_14_18mo_42_003124,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_001008__94180de5.wav,M5F7G8S4F0,default_14_18mo_42_001008,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_002623__6d151dcc.wav,M5F7G8S4F0,default_14_18mo_42_002623,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_000122__d0250a0a.wav,M5F7G8S4F0,default_14_18mo_42_000122,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/M5F7G8S4F0/default_14_18mo_42_002420__c67be785.wav,M5F7G8S4F0,default_14_18mo_42_002420,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_001416__4d5e3f9b.wav,O6F1J9U1J2,default_14_18mo_42_001416,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003893__b00adcc1.wav,O6F1J9U1J2,default_14_18mo_42_003893,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003887__0123816c.wav,O6F1J9U1J2,default_14_18mo_42_003887,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_002468__e3927c67.wav,O6F1J9U1J2,default_14_18mo_42_002468,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_004664__07384272.wav,O6F1J9U1J2,default_14_18mo_42_004664,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_002244__79098ede.wav,O6F1J9U1J2,default_14_18mo_42_002244,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003573__2fea26d5.wav,O6F1J9U1J2,default_14_18mo_42_003573,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003639__8e5dfb01.wav,O6F1J9U1J2,default_14_18mo_42_003639,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_004002__524e6f50.wav,O6F1J9U1J2,default_14_18mo_42_004002,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003396__b08d1fd5.wav,O6F1J9U1J2,default_14_18mo_42_003396,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_004327__935157a5.wav,L3F0P2N3D1,default_14_18mo_42_004327,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001277__78809703.wav,L3F0P2N3D1,default_14_18mo_42_001277,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_004373__2aaca307.wav,L3F0P2N3D1,default_14_18mo_42_004373,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000127__47e005db.wav,L3F0P2N3D1,default_14_18mo_42_000127,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000963__855d6dc3.wav,L3F0P2N3D1,default_14_18mo_42_000963,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000185__725e878a.wav,L3F0P2N3D1,default_14_18mo_42_000185,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001863__0e20160f.wav,L3F0P2N3D1,default_14_18mo_42_001863,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001184__49946b62.wav,L3F0P2N3D1,default_14_18mo_42_001184,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000322__a060977e.wav,L3F0P2N3D1,default_14_18mo_42_000322,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_002324__62154e92.wav,L3F0P2N3D1,default_14_18mo_42_002324,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002760__a4d55a36.wav,E7G3N4A1K5,default_14_18mo_42_002760,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003411__ba5b51e4.wav,E7G3N4A1K5,default_14_18mo_42_003411,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000611__ebcd7250.wav,E7G3N4A1K5,default_14_18mo_42_000611,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003010__85205f9c.wav,E7G3N4A1K5,default_14_18mo_42_003010,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002414__80432522.wav,E7G3N4A1K5,default_14_18mo_42_002414,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000012__ea9d99ad.wav,E7G3N4A1K5,default_14_18mo_42_000012,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003175__f67d265f.wav,E7G3N4A1K5,default_14_18mo_42_003175,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002055__6df5b4c3.wav,E7G3N4A1K5,default_14_18mo_42_002055,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000442__a6a270d4.wav,E7G3N4A1K5,default_14_18mo_42_000442,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000506__1ebea57e.wav,E7G3N4A1K5,default_14_18mo_42_000506,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_000575__38bd33fd.wav,S4C2W1M7Q0,default_14_18mo_42_000575,1,knnvc_converted
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_004102__82af5c52.wav,S4C2W1M7Q0,default_14_18mo_42_004102,1,knnvc_converted
