audio_path,child_id,timepoint_norm,label,audio_exists,split
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T8P2Z1M9O9/default_14_18mo_42_002309__f2c7691f.wav,T8P2Z1M9O9,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T8P2Z1M9O9/default_14_18mo_42_003217__32d0aeb7.wav,T8P2Z1M9O9,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T8P2Z1M9O9/default_14_18mo_42_002212__6b72fd08.wav,T8P2Z1M9O9,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T8P2Z1M9O9/default_14_18mo_42_000780__df06de41.wav,T8P2Z1M9O9,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/T8P2Z1M9O9/default_14_18mo_42_003967__d2edd020.wav,T8P2Z1M9O9,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_000670__561ed0b4.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_004071__78b96ce6.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_004675__d933369c.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_004979__257a3b1b.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_003642__88d17652.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_001683__36ccba7a.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_000011__5b67d988.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_001471__686a521d.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_002047__871de663.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/C4C7T6W2I0/default_14_18mo_42_000680__72154284.wav,C4C7T6W2I0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_001561__12337c5b.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_001504__13309f5a.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_004153__f0f3eba7.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_003659__64d501df.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_003878__4ab1225c.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_000680__72154284.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_003433__a2b27526.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_003131__8242be8b.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_002973__4f4921b4.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/W9K7Y8Y0V6/default_14_18mo_42_001976__60ff7c59.wav,W9K7Y8Y0V6,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_000474__459dbc8b.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_001282__b6510d61.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_003541__ce2de241.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_004939__1dc3dd6c.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_003064__80c9d1a4.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_002660__173ec258.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_003850__99513f7d.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_004849__0a68a557.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_000720__99fa33b0.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A6Y4Y7X2G1/default_14_18mo_42_000946__548c778e.wav,A6Y4Y7X2G1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_003843__0f246dce.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_000720__99fa33b0.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_004791__6a065d32.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_002465__b6513418.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_001942__40006103.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_001492__512cf151.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_003000__6a5a5d64.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_004692__2cecc0d4.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_001151__7d177129.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S0M6Z7D5X7/default_14_18mo_42_002720__07c98ce3.wav,S0M6Z7D5X7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004145__b9b5d05e.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_003655__05390a50.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004172__9b480514.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_001307__8cb71c7e.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000771__0dd7e884.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_001302__5e39b302.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_004809__d0d3d575.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000145__e9f295dd.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_002122__3782b100.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/H3B5L5F8T1/default_14_18mo_42_000531__75e8c2a7.wav,H3B5L5F8T1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_001633__251d2b87.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004190__52a365c6.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004346__65b78106.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_000216__3904255e.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_004265__3135ce52.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_001174__591ed488.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002510__080c5202.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002717__d7b75852.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_003019__70b740b1.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/B2R3Q8L2Y3/default_14_18mo_42_002929__84f406d8.wav,B2R3Q8L2Y3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_000310__983cbfa3.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002193__21359790.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002631__2234291e.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_003549__e3fe070b.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001247__98aeaf2d.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001467__cd66254f.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001491__7b00f70c.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_000049__a9292066.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_002606__8a40ee1d.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/X1U1P0D1X3/default_14_18mo_42_001902__c856a9b4.wav,X1U1P0D1X3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_004257__e01698e4.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001164__fa091f23.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000814__794e2d74.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000125__cd154371.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001883__ea27cc55.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_002343__e61dedcf.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_003602__3aba36ad.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_000492__380d581a.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_001913__d6223cb6.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/G8Q8I6N0I3/default_14_18mo_42_004531__d97b8010.wav,G8Q8I6N0I3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_000201__df4c3ab9.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001160__90660754.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001991__89b9601d.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001616__b8aa5c2b.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004765__1760eed1.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004118__1e0c607d.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_001550__62491155.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_000153__0e3b7e81.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_002615__9545ad16.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/A2M5H0V6E3/default_14_18mo_42_004523__06cf67ab.wav,A2M5H0V6E3,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_004007__0f59de0e.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000221__5480c616.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_004870__2f857b07.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_003912__ce521d78.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001871__46b6b0d0.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001272__7770c164.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000611__ebcd7250.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_001535__4e109376.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_003747__219bde32.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S9D2T7Y9B1/default_14_18mo_42_000968__825f649a.wav,S9D2T7Y9B1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_004654__66f21568.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_002940__ddfc9cda.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001715__ab552dfe.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001294__cebeab7c.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_003186__b5ed1561.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_000844__d7552f12.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_002462__47a89c11.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_004345__dd7cd001.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_001690__befcf72b.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/Q9W9P7Z3J7/default_14_18mo_42_000868__cdcca7c4.wav,Q9W9P7Z3J7,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_001416__4d5e3f9b.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003893__b00adcc1.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003887__0123816c.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_002468__e3927c67.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_004664__07384272.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_002244__79098ede.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003573__2fea26d5.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003639__8e5dfb01.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_004002__524e6f50.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/O6F1J9U1J2/default_14_18mo_42_003396__b08d1fd5.wav,O6F1J9U1J2,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_004327__935157a5.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001277__78809703.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_004373__2aaca307.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000127__47e005db.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000963__855d6dc3.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000185__725e878a.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001863__0e20160f.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_001184__49946b62.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_000322__a060977e.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/L3F0P2N3D1/default_14_18mo_42_002324__62154e92.wav,L3F0P2N3D1,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002760__a4d55a36.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003411__ba5b51e4.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000611__ebcd7250.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003010__85205f9c.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002414__80432522.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000012__ea9d99ad.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_003175__f67d265f.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_002055__6df5b4c3.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000442__a6a270d4.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/E7G3N4A1K5/default_14_18mo_42_000506__1ebea57e.wav,E7G3N4A1K5,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_000575__38bd33fd.wav,S4C2W1M7Q0,14_month,1,True,train
/orcd/scratch/orcd/008/manaal/child-adult-diarization/synth_results/voice_converted/S4C2W1M7Q0/default_14_18mo_42_004102__82af5c52.wav,S4C2W1M7Q0,14_month,1,True,train
