system_name,combined_f1,combined_balanced_accuracy,combined_auroc,14m_auroc,14m_balanced_accuracy,14m_f1_weighted,36m_auroc,36m_balanced_accuracy,36m_f1_weighted,delta_36m_minus_14m_auroc,flagged_large_delta,n_14m,n_36m
mil/mil_results/seg_mil/usc_sail_dsmil,0.8719,0.5586,0.6058,0.6350199965223439,0.5673361154581812,0.6573425887155867,0.5646573080099091,0.5455821635012387,0.7849922304766748,-0.07036268851243477,True,233.0,208
mil/mil_results/seg_mil/pyannote_auto_pool,0.8719,0.605,0.6026,0.640149539210572,0.6262823856720571,0.716568451409583,0.543682906688687,0.5625928984310488,0.7890865946043057,-0.09646663252188503,True,233.0,208
mil/mil_results/seg_mil/pyannote_mean,0.8719,0.605,0.6018,0.6391931837941227,0.6262823856720571,0.716568451409583,0.542691990090834,0.5625928984310488,0.7890865946043057,-0.09650119370328869,True,233.0,208
mil/mil_results/seg_mil/usc_sail_gated_attention,0.8714,0.5474,0.6005,0.6312815162580421,0.5532516084159277,0.6409437612577552,0.5582163501238646,0.5370767960363336,0.7817614566284778,-0.07306516613417746,True,233.0,208
pyannote/vbx_age_stratified/34_38m/34_38m,0.8956,0.5596,0.5987,,,,0.598671096345515,0.5595514950166113,0.7847534108403674,,False,,207
mil/mil_results/seg_mil/usc_sail_attention,0.8714,0.5474,0.5979,0.6295426882281342,0.5532516084159277,0.6409437612577552,0.5522708505367465,0.5370767960363336,0.7817614566284778,-0.07727183769138768,True,233.0,208
mil/mil_results/whisper_mil_layersum,0.8656,0.5094,0.5951,0.6043296817944706,0.5140845070422535,0.5899041324776869,0.5431874483897605,0.5,0.755325055521906,-0.061142233404710034,True,233.0,208
mil/mil_results/seg_mil_synth/usc_sail_synth_combined_transformer,0.8714,0.5474,0.5913,0.568075117370892,0.5532516084159277,0.6409437612577552,0.6320396366639142,0.5370767960363336,0.7817614566284778,0.06396451929302216,True,233.0,208
mil/mil_results/whisper_mil_cross_child_synth_v1,0.8594,0.5028,0.5893,0.5863436440983489,0.5,0.6502420444026284,0.6158645276292336,0.5098039215686274,0.6558690662110745,0.029520883530884667,False,274.0,205
mil/mil_results/seg_mil/pyannote_top_k,0.873,0.5953,0.5843,0.6202399582681273,0.6152842983828899,0.7069080346440861,0.5182493806771263,0.5540875309661437,0.7873858808641417,-0.10199057759100094,True,233.0,208
mil/mil_results/whisper_mil_lr1e-04_seed1,0.8634,0.5,0.5839,0.6071987480438185,0.5,0.5703047753572011,0.5251857968620974,0.5,0.755325055521906,-0.08201295118172103,True,233.0,208
mil/mil_results/seg_mil/usc_sail_exp_softmax_pool,0.8714,0.5474,0.5707,0.6038949747869935,0.5532516084159277,0.6409437612577552,0.5284062758051197,0.5370767960363336,0.7817614566284778,-0.07548869898187383,True,233.0,208
mil/mil_results/seg_mil/pyannote_transformer,0.873,0.5953,0.5692,0.5850721613632411,0.6152842983828899,0.7069080346440861,0.5440957886044592,0.5540875309661437,0.7873858808641417,-0.040976372758781965,False,233.0,208
video_asd_ecapa_enrollment_runs/talknet_asd,0.0119,0.503,0.5685,0.5678142931664057,0.5560337332637801,0.3331205416040567,0.5661436829066887,0.5724194880264244,0.2985998463245966,-0.0016706102597170425,False,233.0,208
mil/mil_results/whisper_mil_lr1e-04_seed2,0.8645,0.5047,0.5672,0.5791166753608069,0.5070422535211268,0.5802167224630788,0.5142857142857142,0.5,0.755325055521906,-0.06483096107509267,True,233.0,208
mil/mil_results/wavlm_mil_cross_child_synth,0.8637,0.5164,0.5661,0.5475520945994664,0.5074626865671642,0.6587886431945041,0.607843137254902,0.5294117647058824,0.6775737645016898,0.06029104265543561,True,274.0,205
eend_eda_ecapa_enrollment_runs_kfold3_f2,0.3761,0.4992,0.5644,0.5637690950718763,0.549938070037158,0.6450985258089044,0.5766968325791855,0.5763574660633484,0.7916119727097412,0.012927737507309134,False,356.0,307
mil/mil_results/whisper_mil_lr1e-04_seed42,0.8649,0.5159,0.559,0.6053729786124151,0.5180403408102938,0.5969603635445595,0.4645747316267547,0.5113955408753096,0.7640174932391292,-0.1407982469856604,True,233.0,208
joint_asr_diar_sails_runs,0.8634,0.5,0.5542,0.4662576687116564,,,0.6088870431893688,,,0.1426293744777124,True,234.0,207
eend_eda_ecapa_enrollment_runs_kfold3_f0,0.3245,0.4954,0.5506,0.5431016757479182,0.5600647681710702,0.6338188227054022,0.5532420091324202,0.5814383561643836,0.7667088675722651,0.010140333384501932,False,421.0,373
pyannote/pyannote_age_stratified/34_38m/34_38m,0.8686,0.5704,0.5497,,,,0.5496677740863788,0.5704318936877076,0.7692658730158729,,False,,207
mil/mil_results/seg_mil/usc_sail_auto_pool,0.8714,0.5474,0.5416,0.5703355938097723,0.5532516084159277,0.6409437612577552,0.5132947976878612,0.5370767960363336,0.7817614566284778,-0.05704079612191104,True,233.0,208
mil/mil_results/wavlm_mil_knnvc,0.8634,0.5,0.536,0.5378195096504956,0.5,0.5703047753572011,0.5641618497109827,0.5,0.755325055521906,0.02634234006048708,False,233.0,208
eend_eda_ecapa_enrollment_runs,0.4097,0.5162,0.5214,0.5607285689445314,0.536471917927317,0.6276721752501914,0.4574731626754748,0.5280759702725021,0.7586468240900375,-0.1032554062690566,True,233.0,208
mil/mil_results/seg_mil/usc_sail_transformer,0.8714,0.5474,0.5178,0.5287341331942271,0.5532516084159277,0.6409437612577552,0.5065235342691989,0.5370767960363336,0.7817614566284778,-0.02221059892502819,False,233.0,208
eend_eda_ecapa_enrollment_runs_kfold3_f1,0.3834,0.4875,0.5148,0.5253722938305594,0.5086034288574647,0.5888889501111797,0.4881925986505827,0.5261960744224085,0.7118011340304536,-0.03717969517997671,False,384.0,341
mil/mil_results/seg_mil/usc_sail_mean,0.8714,0.5474,0.501,0.5121717962093548,0.5532516084159277,0.6409437612577552,0.5167630057803468,0.5370767960363336,0.7817614566284778,0.004591209570992016,False,233.0,208
mil/mil_results/wavlm_mil_child_adapted,0.8634,0.5,0.5,0.5,0.5,0.5703047753572011,0.5,0.5,0.755325055521906,0.0,False,233.0,208
baselines/audio_model_baseline_runs/cohere_transcribe,0.8634,0.5,0.5,0.5,0.5,0.5703047753572011,0.5,0.5,0.755325055521906,0.0,False,233.0,208
baselines/audio_model_baseline_runs/cohere_transcribe_cross_child,0.8598,0.5,0.5,0.5,0.5,0.6502420444026284,0.5,0.5,0.6445003057272913,0.0,False,274.0,205
video_asd_ecapa_enrollment_runs/loconet_ecapa,0.0,0.5,0.5,0.5,0.5,0.1423367969279421,0.5,0.5,0.0484726179170623,0.0,False,233.0,208
sortformer_ecapa_enrollment_runs_cross_child,0.0,0.5,0.5,0.5,0.5,0.0960892180576663,0.5,0.5,0.0991234756097561,0.0,False,274.0,205
pyannote_ecapa_enrollment_runs_cross_child,0.0,0.5,0.5,0.5,0.5,0.0960892180576663,0.5,0.5,0.0991234756097561,0.0,False,274.0,205
vtc_kchi_ecapa_enrollment_runs_cross_child,0.0,0.5,0.5,0.5,0.5,0.0960892180576663,0.5,0.5,0.0991234756097561,0.0,False,274.0,205
vtc_ecapa_enrollment_runs_cross_child,0.0,0.5,0.5,0.5,0.5,0.0960892180576663,0.5,0.5,0.0991234756097561,0.0,False,274.0,205
eend_eda_ecapa_enrollment_runs_cross_child,0.0,0.5,0.5,0.5,0.5,0.0960892180576663,0.5,0.5,0.0991234756097561,0.0,False,274.0,205
mil/mil_results/seg_mil/usc_sail_top_k,0.8714,0.5474,0.4908,0.5375586854460094,0.5532516084159277,0.6409437612577552,0.447233691164327,0.5370767960363336,0.7817614566284778,-0.09032499428168239,True,233.0,208
baselines/audio_model_baseline_runs/granite_speech_1b_cross_child,0.8598,0.5,0.4735,0.5001802581296416,0.5,0.6502420444026284,0.4297173414820474,0.5,0.6445003057272913,-0.07046291664759424,True,274.0,205
baselines/audio_model_baseline_runs/granite_speech_1b,0.863,0.5032,0.454,0.4946965745087811,0.5039558337680403,0.5780172957379097,0.3615194054500413,0.5,0.755325055521906,-0.13317716905873977,True,233.0,208
mil/mil_results/seg_mil/vbx_noisy_or,0.8634,0.5,0.365,0.3540688575899843,0.5,0.5703047753572011,0.3963666391412056,0.5,0.755325055521906,0.042297781551221325,False,233.0,208
mil/mil_results/seg_mil/usc_sail_noisy_or,0.8634,0.5,0.3067,0.3132933402886454,0.5,0.5703047753572011,0.3283236994219653,0.5,0.755325055521906,0.015030359133319904,False,233.0,208
mil/mil_results/seg_mil/pyannote_noisy_or,0.8634,0.5,0.3064,0.3169014084507042,0.5,0.5703047753572011,0.3312964492155243,0.5,0.755325055521906,0.014395040764820122,False,233.0,208
mil/mil_results/seg_mil/babar_vtc_noisy_or,0.8634,0.5,0.2956,0.3056424969570509,0.5,0.5703047753572011,0.3255161023947151,0.5,0.755325055521906,0.0198736054376642,False,233.0,208
