audio_path,child_id,timepoint,task,session,#_children,#_adults,has_interaction,multi_child,FN_count,baseline_fused_attn,baseline_fused_attn_lw,baseline_fused_attn_unfreeze2,baseline_wavlm_attn,baseline_wavlm_attn_lw,baseline_wavlm_mean,baseline_wavlm_stats_lw,baseline_whisper_attn,baseline_whisper_attn_aug,baseline_whisper_attn_aug_ptt,baseline_whisper_attn_lw,baseline_whisper_attn_ptt,baseline_whisper_attn_unfreeze2,baseline_whisper_mean,baseline_whisper_stats_lw,babar,usc_sail_role_only,usc_sail_enrollment,pyannote
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-toyplay_run-01_audio.wav,J3J0V4T8C3,14_month,toyplay,1,1,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-other_run-02_audio.wav,J3J0V4T8C3,14_month,other,1,1,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-02/beh/sub-J3J0V4T8C3_ses-02_task-specialoccasion_run-03_audio.wav,J3J0V4T8C3,36_month,specialoccasion,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-K6O1J5K7Z0/ses-02/beh/sub-K6O1J5K7Z0_ses-02_task-toyplay_run-05_audio.wav,K6O1J5K7Z0,36_month,toyplay,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-01_audio.wav,N3L7A1I2B9,14_month,other,1,1,0,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-77_audio.wav,N3L7A1I2B9,14_month,generalsocialcommunicationinteraction,1,1,1,True,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-02/beh/sub-S2C4T1Y7V7_ses-02_task-motorplay_run-03_audio.wav,S2C4T1Y7V7,36_month,motorplay,2,2,0,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-02/beh/sub-R6R8Q6A7K0_ses-02_task-motorplay_run-15_audio.wav,R6R8Q6A7K0,36_month,motorplay,2,5,1,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-02/beh/sub-R6R8Q6A7K0_ses-02_task-motorplay_run-14_audio.wav,R6R8Q6A7K0,36_month,motorplay,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R4O0P4P3J4/ses-02/beh/sub-R4O0P4P3J4_ses-02_task-motorplay_run-02_audio.wav,R4O0P4P3J4,36_month,motorplay,2,2,0,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R4O0P4P3J4/ses-01/beh/sub-R4O0P4P3J4_ses-01_task-specialoccasion_run-01_audio.wav,R4O0P4P3J4,14_month,specialoccasion,1,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-02/beh/sub-Q9W9P7Z3J7_ses-02_task-dailyroutine_run-01_audio.wav,Q9W9P7Z3J7,36_month,dailyroutine,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-01/beh/sub-Q9W9P7Z3J7_ses-01_task-socialroutine_run-02_audio.wav,Q9W9P7Z3J7,14_month,socialroutine,1,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Q9W9P7Z3J7/ses-01/beh/sub-Q9W9P7Z3J7_ses-01_task-motorplay_run-07_audio.wav,Q9W9P7Z3J7,14_month,motorplay,1,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N5I9D3R2M1/ses-02/beh/sub-N5I9D3R2M1_ses-02_task-generalsocialcommunicationinteraction_run-09_audio.wav,N5I9D3R2M1,36_month,generalsocialcommunicationinteraction,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N5I9D3R2M1/ses-01/beh/sub-N5I9D3R2M1_ses-01_task-dailyroutine_run-02_audio.wav,N5I9D3R2M1,14_month,dailyroutine,1,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-socialroutine_run-01_audio.wav,N3L7A1I2B9,36_month,socialroutine,2,1,1,True,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-motorplay_run-02_audio.wav,N3L7A1I2B9,36_month,motorplay,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-01_audio.wav,N3L7A1I2B9,36_month,generalsocialcommunicationinteraction,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-generalsocialcommunicationinteraction_run-09_audio.wav,N3L7A1I2B9,36_month,generalsocialcommunicationinteraction,2,1,0,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-02/beh/sub-N3L7A1I2B9_ses-02_task-dailyroutine_run-04_audio.wav,N3L7A1I2B9,36_month,dailyroutine,2,1,0,True,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S4C2W1M7Q0/ses-02/beh/sub-S4C2W1M7Q0_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,S4C2W1M7Q0,36_month,generalsocialcommunicationinteraction,2,2,0,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-motorplay_run-06_audio.wav,T2H0J0N2Z5,14_month,motorplay,1,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-motorplay_run-07_audio.wav,T2H0J0N2Z5,14_month,motorplay,1,2,0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9D2T7Y9B1/ses-01/beh/sub-S9D2T7Y9B1_ses-01_task-motorplay_run-03_audio.wav,S9D2T7Y9B1,14_month,motorplay,1,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-motorplay_run-03_audio.wav,T2H0J0N2Z5,14_month,motorplay,1,0,0,False,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S7F0B6H3A3/ses-02/beh/sub-S7F0B6H3A3_ses-02_task-toyplay_run-01_audio.wav,S7F0B6H3A3,36_month,toyplay,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S4C2W1M7Q0/ses-02/beh/sub-S4C2W1M7Q0_ses-02_task-generalsocialcommunicationinteraction_run-04_audio.wav,S4C2W1M7Q0,36_month,generalsocialcommunicationinteraction,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-02/beh/sub-S9B3J7I4R1_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,S9B3J7I4R1,36_month,generalsocialcommunicationinteraction,2,2,2,True,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-02/beh/sub-S9B3J7I4R1_ses-02_task-motorplay_run-02_audio.wav,S9B3J7I4R1,36_month,motorplay,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-U6O5F2B7T5/ses-02/beh/sub-U6O5F2B7T5_ses-02_task-generalsocialcommunicationinteraction_run-02_audio.wav,U6O5F2B7T5,36_month,generalsocialcommunicationinteraction,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-U6O5F2B7T5/ses-02/beh/sub-U6O5F2B7T5_ses-02_task-bookshare_run-01_audio.wav,U6O5F2B7T5,36_month,bookshare,2,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T2H0J0N2Z5/ses-01/beh/sub-T2H0J0N2Z5_ses-01_task-toyplay_run-02_audio.wav,T2H0J0N2Z5,14_month,toyplay,1,1,0,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-W3P0N4W0X9/ses-01/beh/sub-W3P0N4W0X9_ses-01_task-generalsocialcommunicationinteraction_run-01_audio.wav,W3P0N4W0X9,14_month,generalsocialcommunicationinteraction,1,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-X1U1P0D1X3/ses-01/beh/sub-X1U1P0D1X3_ses-01_task-motorplay_run-02_audio.wav,X1U1P0D1X3,14_month,motorplay,1,1,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-W3P0N4W0X9/ses-02/beh/sub-W3P0N4W0X9_ses-02_task-motorplay_run-05_audio.wav,W3P0N4W0X9,36_month,motorplay,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-X2N4R2N5V8/ses-02/beh/sub-X2N4R2N5V8_ses-02_task-toyplay_run-01_audio.wav,X2N4R2N5V8,36_month,toyplay,2,1,1,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z1J6X4Y3Z4/ses-01/beh/sub-Z1J6X4Y3Z4_ses-01_task-motorplay_run-03_audio.wav,Z1J6X4Y3Z4,14_month,motorplay,1,1,0,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
