child_id,n_segments,status
synthetic_default_14_18mo_42_003064,0,no_valid_segments
synthetic_default_14_18mo_42_003065,0,no_valid_segments
synthetic_default_14_18mo_42_003070,1,ok
synthetic_default_14_18mo_42_003072,1,ok
synthetic_default_14_18mo_42_003073,2,ok
synthetic_default_14_18mo_42_003074,2,ok
synthetic_default_14_18mo_42_003075,2,ok
synthetic_default_14_18mo_42_003076,1,ok
synthetic_default_14_18mo_42_003077,1,ok
synthetic_default_14_18mo_42_003079,1,ok
synthetic_default_14_18mo_42_003083,2,ok
synthetic_default_14_18mo_42_003090,1,ok
synthetic_default_14_18mo_42_003091,1,ok
synthetic_default_14_18mo_42_003095,1,ok
synthetic_default_14_18mo_42_003096,5,ok
synthetic_default_14_18mo_42_003100,4,ok
synthetic_default_14_18mo_42_003101,1,ok
synthetic_default_14_18mo_42_003102,1,ok
synthetic_default_14_18mo_42_003103,3,ok
synthetic_default_14_18mo_42_003105,3,ok
synthetic_default_14_18mo_42_003106,1,ok
synthetic_default_14_18mo_42_003110,1,ok
synthetic_default_14_18mo_42_003111,1,ok
synthetic_default_14_18mo_42_003112,1,ok
synthetic_default_14_18mo_42_003117,2,ok
synthetic_default_14_18mo_42_003120,0,no_valid_segments
synthetic_default_14_18mo_42_003121,2,ok
synthetic_default_14_18mo_42_003124,1,ok
synthetic_default_14_18mo_42_003128,5,ok
synthetic_default_14_18mo_42_003130,1,ok
synthetic_default_14_18mo_42_003131,0,no_valid_segments
synthetic_default_14_18mo_42_003134,1,ok
synthetic_default_14_18mo_42_003137,2,ok
synthetic_default_14_18mo_42_003140,3,ok
synthetic_default_14_18mo_42_003141,1,ok
synthetic_default_14_18mo_42_003150,2,ok
synthetic_default_14_18mo_42_003151,1,ok
synthetic_default_14_18mo_42_003156,1,ok
synthetic_default_14_18mo_42_003159,2,ok
synthetic_default_14_18mo_42_003160,2,ok
synthetic_default_14_18mo_42_003162,0,no_valid_segments
synthetic_default_14_18mo_42_003163,0,no_valid_segments
synthetic_default_14_18mo_42_003167,2,ok
synthetic_default_14_18mo_42_003173,3,ok
synthetic_default_14_18mo_42_003174,3,ok
synthetic_default_14_18mo_42_003175,5,ok
synthetic_default_14_18mo_42_003179,5,ok
synthetic_default_14_18mo_42_003184,5,ok
synthetic_default_14_18mo_42_003185,2,ok
synthetic_default_14_18mo_42_003186,1,ok
synthetic_default_14_18mo_42_003188,0,no_valid_segments
synthetic_default_14_18mo_42_003189,5,ok
synthetic_default_14_18mo_42_003190,5,ok
synthetic_default_14_18mo_42_003193,2,ok
synthetic_default_14_18mo_42_003196,0,no_valid_segments
synthetic_default_14_18mo_42_003201,2,ok
synthetic_default_14_18mo_42_003206,0,no_valid_segments
synthetic_default_14_18mo_42_003212,2,ok
synthetic_default_14_18mo_42_003214,3,ok
synthetic_default_14_18mo_42_003215,0,no_valid_segments
synthetic_default_14_18mo_42_003217,1,ok
synthetic_default_14_18mo_42_003218,0,no_valid_segments
synthetic_default_14_18mo_42_003219,3,ok
synthetic_default_14_18mo_42_003224,2,ok
synthetic_default_14_18mo_42_003228,0,no_valid_segments
synthetic_default_14_18mo_42_003229,3,ok
synthetic_default_14_18mo_42_003233,0,no_valid_segments
synthetic_default_14_18mo_42_003235,0,no_valid_segments
synthetic_default_14_18mo_42_003239,3,ok
synthetic_default_14_18mo_42_003240,1,ok
synthetic_default_14_18mo_42_003246,1,ok
synthetic_default_14_18mo_42_003249,0,no_valid_segments
synthetic_default_14_18mo_42_003251,0,no_valid_segments
synthetic_default_14_18mo_42_003252,0,no_valid_segments
synthetic_default_14_18mo_42_003253,0,no_valid_segments
synthetic_default_14_18mo_42_003259,0,no_valid_segments
synthetic_default_14_18mo_42_003260,1,ok
synthetic_default_14_18mo_42_003265,0,no_valid_segments
synthetic_default_14_18mo_42_003266,2,ok
synthetic_default_14_18mo_42_003270,1,ok
synthetic_default_14_18mo_42_003276,1,ok
synthetic_default_14_18mo_42_003280,1,ok
synthetic_default_14_18mo_42_003282,0,no_valid_segments
synthetic_default_14_18mo_42_003284,0,no_valid_segments
synthetic_default_14_18mo_42_003287,3,ok
synthetic_default_14_18mo_42_003289,1,ok
synthetic_default_14_18mo_42_003290,2,ok
synthetic_default_14_18mo_42_003291,0,no_valid_segments
synthetic_default_14_18mo_42_003294,3,ok
synthetic_default_14_18mo_42_003295,0,no_valid_segments
synthetic_default_14_18mo_42_003296,0,no_valid_segments
synthetic_default_14_18mo_42_003298,2,ok
synthetic_default_14_18mo_42_003299,0,no_valid_segments
synthetic_default_14_18mo_42_003300,1,ok
synthetic_default_14_18mo_42_003301,1,ok
synthetic_default_14_18mo_42_003303,2,ok
synthetic_default_14_18mo_42_003305,0,no_valid_segments
synthetic_default_14_18mo_42_003306,0,no_valid_segments
synthetic_default_14_18mo_42_003313,1,ok
synthetic_default_14_18mo_42_003314,0,no_valid_segments
synthetic_default_14_18mo_42_003317,3,ok
synthetic_default_14_18mo_42_003321,1,ok
synthetic_default_14_18mo_42_003324,0,no_valid_segments
synthetic_default_14_18mo_42_003325,2,ok
synthetic_default_14_18mo_42_003331,3,ok
synthetic_default_14_18mo_42_003337,0,no_valid_segments
synthetic_default_14_18mo_42_003338,2,ok
synthetic_default_14_18mo_42_003347,2,ok
synthetic_default_14_18mo_42_003349,1,ok
synthetic_default_14_18mo_42_003352,1,ok
synthetic_default_14_18mo_42_003354,1,ok
synthetic_default_14_18mo_42_003362,0,no_valid_segments
synthetic_default_14_18mo_42_003364,2,ok
synthetic_default_14_18mo_42_003365,2,ok
synthetic_default_14_18mo_42_003376,2,ok
synthetic_default_14_18mo_42_003381,0,no_valid_segments
synthetic_default_14_18mo_42_003385,0,no_valid_segments
synthetic_default_14_18mo_42_003389,3,ok
synthetic_default_14_18mo_42_003392,1,ok
synthetic_default_14_18mo_42_003393,2,ok
synthetic_default_14_18mo_42_003395,0,no_valid_segments
synthetic_default_14_18mo_42_003398,0,no_valid_segments
synthetic_default_14_18mo_42_003401,4,ok
synthetic_default_14_18mo_42_003409,1,ok
synthetic_default_14_18mo_42_003411,1,ok
synthetic_default_14_18mo_42_003414,0,no_valid_segments
synthetic_default_14_18mo_42_003421,0,no_valid_segments
synthetic_default_14_18mo_42_003422,2,ok
synthetic_default_14_18mo_42_003428,1,ok
synthetic_default_14_18mo_42_003429,3,ok
synthetic_default_14_18mo_42_003430,0,no_valid_segments
synthetic_default_14_18mo_42_003431,3,ok
synthetic_default_14_18mo_42_003432,2,ok
synthetic_default_14_18mo_42_003434,3,ok
synthetic_default_14_18mo_42_003435,1,ok
synthetic_default_14_18mo_42_003436,0,no_valid_segments
synthetic_default_14_18mo_42_003438,1,ok
synthetic_default_14_18mo_42_003440,1,ok
synthetic_default_14_18mo_42_003443,1,ok
synthetic_default_14_18mo_42_003447,1,ok
synthetic_default_14_18mo_42_003448,1,ok
synthetic_default_14_18mo_42_003451,1,ok
synthetic_default_14_18mo_42_003455,1,ok
synthetic_default_14_18mo_42_003457,2,ok
synthetic_default_14_18mo_42_003459,2,ok
synthetic_default_14_18mo_42_003460,3,ok
synthetic_default_14_18mo_42_003461,6,ok
synthetic_default_14_18mo_42_003463,3,ok
synthetic_default_14_18mo_42_003464,2,ok
synthetic_default_14_18mo_42_003466,0,no_valid_segments
synthetic_default_14_18mo_42_003467,0,no_valid_segments
synthetic_default_14_18mo_42_003471,2,ok
synthetic_default_14_18mo_42_003473,1,ok
synthetic_default_14_18mo_42_003478,1,ok
synthetic_default_14_18mo_42_003483,2,ok
synthetic_default_14_18mo_42_003485,0,no_valid_segments
synthetic_default_14_18mo_42_003489,2,ok
synthetic_default_14_18mo_42_003497,0,no_valid_segments
synthetic_default_14_18mo_42_003499,3,ok
synthetic_default_14_18mo_42_003500,3,ok
synthetic_default_14_18mo_42_003502,3,ok
synthetic_default_14_18mo_42_003504,1,ok
synthetic_default_14_18mo_42_003505,2,ok
synthetic_default_14_18mo_42_003510,0,no_valid_segments
synthetic_default_14_18mo_42_003512,2,ok
synthetic_default_14_18mo_42_003513,3,ok
synthetic_default_14_18mo_42_003515,2,ok
synthetic_default_14_18mo_42_003516,4,ok
synthetic_default_14_18mo_42_003517,1,ok
synthetic_default_14_18mo_42_003521,0,no_valid_segments
synthetic_default_14_18mo_42_003527,1,ok
synthetic_default_14_18mo_42_003528,0,no_valid_segments
synthetic_default_14_18mo_42_003535,0,no_valid_segments
synthetic_default_14_18mo_42_003536,0,no_valid_segments
synthetic_default_14_18mo_42_003537,0,no_valid_segments
synthetic_default_14_18mo_42_003541,1,ok
synthetic_default_14_18mo_42_003542,2,ok
synthetic_default_14_18mo_42_003543,0,no_valid_segments
synthetic_default_14_18mo_42_003546,2,ok
synthetic_default_14_18mo_42_003547,0,no_valid_segments
synthetic_default_14_18mo_42_003549,2,ok
synthetic_default_14_18mo_42_003552,0,no_valid_segments
synthetic_default_14_18mo_42_003554,2,ok
synthetic_default_14_18mo_42_003564,1,ok
synthetic_default_14_18mo_42_003572,2,ok
synthetic_default_14_18mo_42_003577,0,no_valid_segments
synthetic_default_14_18mo_42_003578,2,ok
synthetic_default_14_18mo_42_003580,1,ok
synthetic_default_14_18mo_42_003581,1,ok
synthetic_default_14_18mo_42_003584,0,no_valid_segments
synthetic_default_14_18mo_42_003591,3,ok
synthetic_default_14_18mo_42_003593,0,no_valid_segments
synthetic_default_14_18mo_42_003594,0,no_valid_segments
synthetic_default_14_18mo_42_003595,0,no_valid_segments
synthetic_default_14_18mo_42_003596,1,ok
synthetic_default_14_18mo_42_003600,0,no_valid_segments
synthetic_default_14_18mo_42_003601,1,ok
synthetic_default_14_18mo_42_003603,1,ok
synthetic_default_14_18mo_42_003604,2,ok
synthetic_default_14_18mo_42_003605,0,no_valid_segments
synthetic_default_14_18mo_42_003607,1,ok
synthetic_default_14_18mo_42_003609,2,ok
synthetic_default_14_18mo_42_003610,2,ok
synthetic_default_14_18mo_42_003611,2,ok
synthetic_default_14_18mo_42_003615,2,ok
synthetic_default_14_18mo_42_003624,0,no_valid_segments
synthetic_default_14_18mo_42_003625,2,ok
synthetic_default_14_18mo_42_003626,1,ok
synthetic_default_14_18mo_42_003631,2,ok
synthetic_default_14_18mo_42_003632,2,ok
synthetic_default_14_18mo_42_003634,6,ok
synthetic_default_14_18mo_42_003636,0,no_valid_segments
synthetic_default_14_18mo_42_003639,0,no_valid_segments
synthetic_default_14_18mo_42_003640,0,no_valid_segments
synthetic_default_14_18mo_42_003642,3,ok
synthetic_default_14_18mo_42_003645,3,ok
synthetic_default_14_18mo_42_003647,0,no_valid_segments
synthetic_default_14_18mo_42_003653,4,ok
synthetic_default_14_18mo_42_003655,0,no_valid_segments
synthetic_default_14_18mo_42_003657,1,ok
synthetic_default_14_18mo_42_003659,2,ok
synthetic_default_14_18mo_42_003661,0,no_valid_segments
synthetic_default_14_18mo_42_003662,1,ok
synthetic_default_14_18mo_42_003663,0,no_valid_segments
synthetic_default_14_18mo_42_003668,1,ok
synthetic_default_14_18mo_42_003670,2,ok
synthetic_default_14_18mo_42_003671,1,ok
synthetic_default_14_18mo_42_003677,1,ok
synthetic_default_14_18mo_42_003683,3,ok
synthetic_default_14_18mo_42_003696,0,no_valid_segments
synthetic_default_14_18mo_42_003698,3,ok
synthetic_default_14_18mo_42_003701,1,ok
synthetic_default_14_18mo_42_003702,0,no_valid_segments
synthetic_default_14_18mo_42_003703,0,no_valid_segments
synthetic_default_14_18mo_42_003704,1,ok
synthetic_default_14_18mo_42_003708,1,ok
synthetic_default_14_18mo_42_003709,0,no_valid_segments
synthetic_default_14_18mo_42_003712,1,ok
synthetic_default_14_18mo_42_003714,3,ok
synthetic_default_14_18mo_42_003722,1,ok
synthetic_default_14_18mo_42_003726,0,no_valid_segments
synthetic_default_14_18mo_42_003728,0,no_valid_segments
synthetic_default_14_18mo_42_003729,1,ok
synthetic_default_14_18mo_42_003740,0,no_valid_segments
synthetic_default_14_18mo_42_003743,2,ok
synthetic_default_14_18mo_42_003745,1,ok
synthetic_default_14_18mo_42_003747,3,ok
synthetic_default_14_18mo_42_003750,0,no_valid_segments
synthetic_default_14_18mo_42_003757,0,no_valid_segments
synthetic_default_14_18mo_42_003760,0,no_valid_segments
synthetic_default_14_18mo_42_003761,0,no_valid_segments
synthetic_default_14_18mo_42_003762,2,ok
synthetic_default_14_18mo_42_003764,0,no_valid_segments
synthetic_default_14_18mo_42_003767,0,no_valid_segments
synthetic_default_14_18mo_42_003771,0,no_valid_segments
synthetic_default_14_18mo_42_003775,1,ok
synthetic_default_14_18mo_42_003778,0,no_valid_segments
synthetic_default_14_18mo_42_003779,2,ok
synthetic_default_14_18mo_42_003781,0,no_valid_segments
synthetic_default_14_18mo_42_003784,1,ok
synthetic_default_14_18mo_42_003791,0,no_valid_segments
synthetic_default_14_18mo_42_003800,0,no_valid_segments
synthetic_default_14_18mo_42_003801,0,no_valid_segments
synthetic_default_14_18mo_42_003803,3,ok
synthetic_default_14_18mo_42_003806,0,no_valid_segments
synthetic_default_14_18mo_42_003810,2,ok
synthetic_default_14_18mo_42_003816,1,ok
synthetic_default_14_18mo_42_003818,2,ok
synthetic_default_14_18mo_42_003820,1,ok
synthetic_default_14_18mo_42_003821,2,ok
synthetic_default_14_18mo_42_003825,0,no_valid_segments
synthetic_default_14_18mo_42_003826,0,no_valid_segments
synthetic_default_14_18mo_42_003829,2,ok
synthetic_default_14_18mo_42_003833,1,ok
synthetic_default_14_18mo_42_003836,2,ok
synthetic_default_14_18mo_42_003841,0,no_valid_segments
synthetic_default_14_18mo_42_003843,3,ok
synthetic_default_14_18mo_42_003844,1,ok
synthetic_default_14_18mo_42_003845,1,ok
synthetic_default_14_18mo_42_003847,1,ok
synthetic_default_14_18mo_42_003848,1,ok
synthetic_default_14_18mo_42_003850,0,no_valid_segments
synthetic_default_14_18mo_42_003854,2,ok
synthetic_default_14_18mo_42_003855,1,ok
synthetic_default_14_18mo_42_003859,1,ok
synthetic_default_14_18mo_42_003865,2,ok
synthetic_default_14_18mo_42_003866,1,ok
synthetic_default_14_18mo_42_003868,1,ok
synthetic_default_14_18mo_42_003869,3,ok
synthetic_default_14_18mo_42_003870,0,no_valid_segments
synthetic_default_14_18mo_42_003873,1,ok
synthetic_default_14_18mo_42_003877,1,ok
synthetic_default_14_18mo_42_003878,1,ok
synthetic_default_14_18mo_42_003882,0,no_valid_segments
synthetic_default_14_18mo_42_003887,2,ok
synthetic_default_14_18mo_42_003889,2,ok
synthetic_default_14_18mo_42_003892,2,ok
synthetic_default_14_18mo_42_003894,2,ok
synthetic_default_14_18mo_42_003897,1,ok
synthetic_default_14_18mo_42_003901,0,no_valid_segments
synthetic_default_14_18mo_42_003903,2,ok
synthetic_default_14_18mo_42_003908,2,ok
synthetic_default_14_18mo_42_003913,3,ok
synthetic_default_14_18mo_42_003915,0,no_valid_segments
synthetic_default_14_18mo_42_003923,0,no_valid_segments
synthetic_default_14_18mo_42_003928,3,ok
synthetic_default_14_18mo_42_003931,0,no_valid_segments
synthetic_default_14_18mo_42_003932,1,ok
synthetic_default_14_18mo_42_003944,0,no_valid_segments
synthetic_default_14_18mo_42_003946,3,ok
synthetic_default_14_18mo_42_003951,2,ok
synthetic_default_14_18mo_42_003958,2,ok
synthetic_default_14_18mo_42_003959,0,no_valid_segments
synthetic_default_14_18mo_42_003961,0,no_valid_segments
synthetic_default_14_18mo_42_003964,3,ok
synthetic_default_14_18mo_42_003968,0,no_valid_segments
synthetic_default_14_18mo_42_003969,1,ok
synthetic_default_14_18mo_42_003971,0,no_valid_segments
synthetic_default_14_18mo_42_003972,1,ok
synthetic_default_14_18mo_42_003974,1,ok
synthetic_default_14_18mo_42_003975,1,ok
synthetic_default_14_18mo_42_003978,3,ok
synthetic_default_14_18mo_42_003984,0,no_valid_segments
synthetic_default_14_18mo_42_003985,1,ok
synthetic_default_14_18mo_42_003986,1,ok
synthetic_default_14_18mo_42_003988,2,ok
synthetic_default_14_18mo_42_003990,3,ok
synthetic_default_14_18mo_42_003992,2,ok
synthetic_default_14_18mo_42_003994,0,no_valid_segments
synthetic_default_14_18mo_42_003996,3,ok
synthetic_default_14_18mo_42_003997,3,ok
synthetic_default_14_18mo_42_003998,0,no_valid_segments
synthetic_default_14_18mo_42_003999,2,ok
synthetic_default_14_18mo_42_004000,1,ok
synthetic_default_14_18mo_42_004001,0,no_valid_segments
synthetic_default_14_18mo_42_004002,1,ok
synthetic_default_14_18mo_42_004007,2,ok
synthetic_default_14_18mo_42_004010,0,no_valid_segments
synthetic_default_14_18mo_42_004012,3,ok
synthetic_default_14_18mo_42_004022,0,no_valid_segments
synthetic_default_14_18mo_42_004026,0,no_valid_segments
synthetic_default_14_18mo_42_004029,1,ok
synthetic_default_14_18mo_42_004030,3,ok
synthetic_default_14_18mo_42_004033,0,no_valid_segments
synthetic_default_14_18mo_42_004043,1,ok
synthetic_default_14_18mo_42_004046,3,ok
synthetic_default_14_18mo_42_004047,2,ok
synthetic_default_14_18mo_42_004048,3,ok
synthetic_default_14_18mo_42_004051,1,ok
synthetic_default_14_18mo_42_004055,0,no_valid_segments
synthetic_default_14_18mo_42_004057,2,ok
synthetic_default_14_18mo_42_004063,0,no_valid_segments
synthetic_default_14_18mo_42_004066,0,no_valid_segments
synthetic_default_14_18mo_42_004070,0,no_valid_segments
synthetic_default_14_18mo_42_004075,3,ok
synthetic_default_14_18mo_42_004078,4,ok
synthetic_default_14_18mo_42_004079,1,ok
synthetic_default_14_18mo_42_004080,0,no_valid_segments
synthetic_default_14_18mo_42_004081,1,ok
synthetic_default_14_18mo_42_004085,1,ok
synthetic_default_14_18mo_42_004086,3,ok
synthetic_default_14_18mo_42_004089,1,ok
synthetic_default_14_18mo_42_004091,2,ok
synthetic_default_14_18mo_42_004092,1,ok
synthetic_default_14_18mo_42_004093,3,ok
synthetic_default_14_18mo_42_004095,2,ok
synthetic_default_14_18mo_42_004096,1,ok
synthetic_default_14_18mo_42_004097,1,ok
synthetic_default_14_18mo_42_004100,2,ok
synthetic_default_14_18mo_42_004102,1,ok
synthetic_default_14_18mo_42_004106,3,ok
synthetic_default_14_18mo_42_004109,1,ok
synthetic_default_14_18mo_42_004115,0,no_valid_segments
synthetic_default_14_18mo_42_004121,1,ok
synthetic_default_14_18mo_42_004122,1,ok
synthetic_default_14_18mo_42_004123,0,no_valid_segments
synthetic_default_14_18mo_42_004124,0,no_valid_segments
synthetic_default_14_18mo_42_004131,0,no_valid_segments
synthetic_default_14_18mo_42_004134,2,ok
synthetic_default_14_18mo_42_004137,4,ok
synthetic_default_14_18mo_42_004138,0,no_valid_segments
synthetic_default_14_18mo_42_004139,2,ok
synthetic_default_14_18mo_42_004141,2,ok
synthetic_default_14_18mo_42_004143,1,ok
synthetic_default_14_18mo_42_004146,2,ok
synthetic_default_14_18mo_42_004153,3,ok
synthetic_default_14_18mo_42_004154,3,ok
synthetic_default_14_18mo_42_004159,4,ok
synthetic_default_14_18mo_42_004161,0,no_valid_segments
synthetic_default_14_18mo_42_004166,1,ok
synthetic_default_14_18mo_42_004167,1,ok
synthetic_default_14_18mo_42_004172,3,ok
synthetic_default_14_18mo_42_004173,1,ok
synthetic_default_14_18mo_42_004179,4,ok
synthetic_default_14_18mo_42_004182,0,no_valid_segments
synthetic_default_14_18mo_42_004183,1,ok
synthetic_default_14_18mo_42_004186,1,ok
synthetic_default_14_18mo_42_004190,0,no_valid_segments
synthetic_default_14_18mo_42_004192,1,ok
synthetic_default_14_18mo_42_004202,4,ok
synthetic_default_14_18mo_42_004203,1,ok
synthetic_default_14_18mo_42_004204,2,ok
synthetic_default_14_18mo_42_004209,2,ok
synthetic_default_14_18mo_42_004211,1,ok
synthetic_default_14_18mo_42_004213,3,ok
synthetic_default_14_18mo_42_004215,2,ok
synthetic_default_14_18mo_42_004217,0,no_valid_segments
synthetic_default_14_18mo_42_004219,5,ok
synthetic_default_14_18mo_42_004222,0,no_valid_segments
synthetic_default_14_18mo_42_004230,0,no_valid_segments
synthetic_default_14_18mo_42_004232,3,ok
synthetic_default_14_18mo_42_004238,1,ok
synthetic_default_14_18mo_42_004239,3,ok
synthetic_default_14_18mo_42_004240,1,ok
synthetic_default_14_18mo_42_004241,0,no_valid_segments
synthetic_default_14_18mo_42_004246,3,ok
synthetic_default_14_18mo_42_004248,2,ok
synthetic_default_14_18mo_42_004251,3,ok
synthetic_default_14_18mo_42_004252,2,ok
synthetic_default_14_18mo_42_004255,1,ok
synthetic_default_14_18mo_42_004257,0,no_valid_segments
synthetic_default_14_18mo_42_004260,0,no_valid_segments
synthetic_default_14_18mo_42_004261,0,no_valid_segments
synthetic_default_14_18mo_42_004262,0,no_valid_segments
synthetic_default_14_18mo_42_004265,1,ok
synthetic_default_14_18mo_42_004266,2,ok
synthetic_default_14_18mo_42_004268,0,no_valid_segments
synthetic_default_14_18mo_42_004269,0,no_valid_segments
synthetic_default_14_18mo_42_004270,0,no_valid_segments
synthetic_default_14_18mo_42_004274,2,ok
synthetic_default_14_18mo_42_004281,1,ok
synthetic_default_14_18mo_42_004283,0,no_valid_segments
synthetic_default_14_18mo_42_004284,1,ok
synthetic_default_14_18mo_42_004287,2,ok
synthetic_default_14_18mo_42_004293,1,ok
synthetic_default_14_18mo_42_004296,1,ok
synthetic_default_14_18mo_42_004297,1,ok
synthetic_default_14_18mo_42_004300,3,ok
synthetic_default_14_18mo_42_004302,1,ok
synthetic_default_14_18mo_42_004310,1,ok
synthetic_default_14_18mo_42_004313,2,ok
synthetic_default_14_18mo_42_004315,1,ok
synthetic_default_14_18mo_42_004321,2,ok
synthetic_default_14_18mo_42_004323,2,ok
synthetic_default_14_18mo_42_004324,1,ok
synthetic_default_14_18mo_42_004327,1,ok
synthetic_default_14_18mo_42_004332,3,ok
synthetic_default_14_18mo_42_004336,2,ok
synthetic_default_14_18mo_42_004340,2,ok
synthetic_default_14_18mo_42_004345,1,ok
synthetic_default_14_18mo_42_004346,4,ok
synthetic_default_14_18mo_42_004351,1,ok
synthetic_default_14_18mo_42_004355,0,no_valid_segments
synthetic_default_14_18mo_42_004356,0,no_valid_segments
synthetic_default_14_18mo_42_004359,1,ok
synthetic_default_14_18mo_42_004360,1,ok
synthetic_default_14_18mo_42_004363,1,ok
synthetic_default_14_18mo_42_004364,0,no_valid_segments
synthetic_default_14_18mo_42_004373,3,ok
synthetic_default_14_18mo_42_004375,3,ok
synthetic_default_14_18mo_42_004376,1,ok
synthetic_default_14_18mo_42_004377,2,ok
synthetic_default_14_18mo_42_004379,1,ok
synthetic_default_14_18mo_42_004380,3,ok
synthetic_default_14_18mo_42_004385,3,ok
synthetic_default_14_18mo_42_004392,0,no_valid_segments
synthetic_default_14_18mo_42_004395,0,no_valid_segments
synthetic_default_14_18mo_42_004396,1,ok
synthetic_default_14_18mo_42_004397,1,ok
synthetic_default_14_18mo_42_004398,2,ok
synthetic_default_14_18mo_42_004401,0,no_valid_segments
synthetic_default_14_18mo_42_004402,1,ok
synthetic_default_14_18mo_42_004405,3,ok
synthetic_default_14_18mo_42_004406,4,ok
synthetic_default_14_18mo_42_004408,1,ok
synthetic_default_14_18mo_42_004410,1,ok
synthetic_default_14_18mo_42_004416,0,no_valid_segments
synthetic_default_14_18mo_42_004417,1,ok
synthetic_default_14_18mo_42_004418,1,ok
synthetic_default_14_18mo_42_004422,1,ok
synthetic_default_14_18mo_42_004424,1,ok
synthetic_default_14_18mo_42_004428,3,ok
synthetic_default_14_18mo_42_004430,3,ok
synthetic_default_14_18mo_42_004434,1,ok
synthetic_default_14_18mo_42_004439,2,ok
synthetic_default_14_18mo_42_004441,2,ok
synthetic_default_14_18mo_42_004446,2,ok
synthetic_default_14_18mo_42_004449,0,no_valid_segments
synthetic_default_14_18mo_42_004461,0,no_valid_segments
synthetic_default_14_18mo_42_004463,2,ok
synthetic_default_14_18mo_42_004464,1,ok
synthetic_default_14_18mo_42_004465,0,no_valid_segments
synthetic_default_14_18mo_42_004466,2,ok
synthetic_default_14_18mo_42_004467,1,ok
synthetic_default_14_18mo_42_004468,0,no_valid_segments
synthetic_default_14_18mo_42_004469,2,ok
synthetic_default_14_18mo_42_004471,4,ok
synthetic_default_14_18mo_42_004474,1,ok
synthetic_default_14_18mo_42_004476,3,ok
synthetic_default_14_18mo_42_004479,3,ok
synthetic_default_14_18mo_42_004481,2,ok
synthetic_default_14_18mo_42_004483,2,ok
synthetic_default_14_18mo_42_004484,0,no_valid_segments
synthetic_default_14_18mo_42_004488,0,no_valid_segments
synthetic_default_14_18mo_42_004489,3,ok
synthetic_default_14_18mo_42_004490,0,no_valid_segments
synthetic_default_14_18mo_42_004491,2,ok
synthetic_default_14_18mo_42_004494,0,no_valid_segments
synthetic_default_14_18mo_42_004495,1,ok
synthetic_default_14_18mo_42_004505,1,ok
synthetic_default_14_18mo_42_004512,2,ok
synthetic_default_14_18mo_42_004514,3,ok
synthetic_default_14_18mo_42_004517,3,ok
synthetic_default_14_18mo_42_004521,1,ok
synthetic_default_14_18mo_42_004524,3,ok
synthetic_default_14_18mo_42_004525,1,ok
synthetic_default_14_18mo_42_004526,2,ok
synthetic_default_14_18mo_42_004527,0,no_valid_segments
synthetic_default_14_18mo_42_004530,1,ok
synthetic_default_14_18mo_42_004541,1,ok
synthetic_default_14_18mo_42_004542,0,no_valid_segments
synthetic_default_14_18mo_42_004543,1,ok
synthetic_default_14_18mo_42_004544,0,no_valid_segments
synthetic_default_14_18mo_42_004548,2,ok
synthetic_default_14_18mo_42_004550,2,ok
synthetic_default_14_18mo_42_004551,0,no_valid_segments
synthetic_default_14_18mo_42_004552,2,ok
synthetic_default_14_18mo_42_004555,1,ok
synthetic_default_14_18mo_42_004557,0,no_valid_segments
synthetic_default_14_18mo_42_004558,2,ok
synthetic_default_14_18mo_42_004559,3,ok
synthetic_default_14_18mo_42_004561,0,no_valid_segments
synthetic_default_14_18mo_42_004565,1,ok
synthetic_default_14_18mo_42_004570,1,ok
synthetic_default_14_18mo_42_004578,2,ok
synthetic_default_14_18mo_42_004579,2,ok
synthetic_default_14_18mo_42_004580,2,ok
synthetic_default_14_18mo_42_004581,3,ok
synthetic_default_14_18mo_42_004582,0,no_valid_segments
synthetic_default_14_18mo_42_004584,2,ok
synthetic_default_14_18mo_42_004586,1,ok
synthetic_default_14_18mo_42_004587,0,no_valid_segments
synthetic_default_14_18mo_42_004594,1,ok
synthetic_default_14_18mo_42_004595,2,ok
synthetic_default_14_18mo_42_004599,3,ok
synthetic_default_14_18mo_42_004600,0,no_valid_segments
synthetic_default_14_18mo_42_004601,1,ok
synthetic_default_14_18mo_42_004603,4,ok
synthetic_default_14_18mo_42_004604,0,no_valid_segments
synthetic_default_14_18mo_42_004607,1,ok
synthetic_default_14_18mo_42_004608,2,ok
synthetic_default_14_18mo_42_004611,0,no_valid_segments
synthetic_default_14_18mo_42_004613,0,no_valid_segments
synthetic_default_14_18mo_42_004615,1,ok
synthetic_default_14_18mo_42_004617,1,ok
synthetic_default_14_18mo_42_004623,1,ok
synthetic_default_14_18mo_42_004625,1,ok
synthetic_default_14_18mo_42_004627,0,no_valid_segments
synthetic_default_14_18mo_42_004629,3,ok
synthetic_default_14_18mo_42_004637,2,ok
synthetic_default_14_18mo_42_004641,3,ok
synthetic_default_14_18mo_42_004642,1,ok
synthetic_default_14_18mo_42_004643,0,no_valid_segments
synthetic_default_14_18mo_42_004645,0,no_valid_segments
synthetic_default_14_18mo_42_004646,1,ok
synthetic_default_14_18mo_42_004652,2,ok
synthetic_default_14_18mo_42_004653,0,no_valid_segments
synthetic_default_14_18mo_42_004659,1,ok
synthetic_default_14_18mo_42_004662,0,no_valid_segments
synthetic_default_14_18mo_42_004663,2,ok
synthetic_default_14_18mo_42_004664,2,ok
