audio_path,child_id,timepoint_norm,#_children,#_adults,Child_of_interest_clear,FP_count,n_systems_with_pred,systems_FP
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-generalsocialcommunicationinteraction_run-45_audio.wav,N3L7A1I2B9,14_month,1,1,yes,13,32,usc_sail;vbx;eend_eda;sortformer;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-motorplay_run-10_audio.wav,R6R8Q6A7K0,14_month,1,0,yes,13,32,pyannote;vbx;eend_eda;sortformer;pyannote_alt;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-A6Y4Y7X2G1/ses-01/beh/sub-A6Y4Y7X2G1_ses-01_task-toyplay_run-01_audio.wav,A6Y4Y7X2G1,14_month,1,0,yes,12,32,usc_sail;vbx;eend_eda;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-R6R8Q6A7K0/ses-01/beh/sub-R6R8Q6A7K0_ses-01_task-motorplay_run-08_audio.wav,R6R8Q6A7K0,14_month,1,0,yes,12,32,usc_sail;eend_eda;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_pyannote_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;baseline_fused_attn_unfreeze2
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-T8P2Z1M9O9/ses-01/beh/sub-T8P2Z1M9O9_ses-01_task-motorplay_run-12_audio.wav,T8P2Z1M9O9,14_month,1,0,yes,12,32,eend_eda;sortformer;wavlm_mil;whisper_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;seg_mil_babar_vtc_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-Z1J6X4Y3Z4/ses-02/beh/sub-Z1J6X4Y3Z4_ses-02_task-generalsocialcommunicationinteraction_run-07_audio.wav,Z1J6X4Y3Z4,36_month,3,2,no,12,32,hubert_large_mil_layersum;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused;vad_energy;baseline_fused_attn_unfreeze2;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B1S3L8Q7Y6/ses-01/beh/sub-B1S3L8Q7Y6_ses-01_task-other_run-02_audio.wav,B1S3L8Q7Y6,14_month,1,0,yes,11,32,usc_sail;eend_eda;sortformer;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5Y0K3C9L0/ses-01/beh/sub-M5Y0K3C9L0_ses-01_task-motorplay_run-01_audio.wav,M5Y0K3C9L0,14_month,1,2,yes,10,32,usc_sail;eend_eda;sortformer;wavlm_mil;hubert_large_mil_layersum;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S0M6Z7D5X7/ses-02/beh/sub-S0M6Z7D5X7_ses-02_task-specialoccasion_run-02_audio.wav,S0M6Z7D5X7,36_month,2,0,no,10,32,usc_sail;sortformer;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;granite_speech;cohere_transcribe;clap_htsat_fused;vad_energy;baseline_whisper_attn
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J3J0V4T8C3/ses-01/beh/sub-J3J0V4T8C3_ses-01_task-toyplay_run-02_audio.wav,J3J0V4T8C3,14_month,1,0,yes,9,32,usc_sail;sortformer;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-K6I1Q4G2V4/ses-01/beh/sub-K6I1Q4G2V4_ses-01_task-motorplay_run-02_audio.wav,K6I1Q4G2V4,14_month,1,0,yes,9,32,eend_eda;sortformer;wavlm_mil;hubert_large_mil_layersum;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-L0B0Q5O3Q3/ses-01/beh/sub-L0B0Q5O3Q3_ses-01_task-toyplay_run-01_audio.wav,L0B0Q5O3Q3,14_month,1,0,yes,9,32,eend_eda;wavlm_mil;wav2vec2_large_mil;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-M5Y0K3C9L0/ses-01/beh/sub-M5Y0K3C9L0_ses-01_task-motorplay_run-04_audio.wav,M5Y0K3C9L0,14_month,1,0,yes,9,32,hubert_large_mil_layersum;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;panns_cnn14;clap_htsat_fused;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-H3B5L5F8T1/ses-01/beh/sub-H3B5L5F8T1_ses-01_task-toyplay_run-01_audio.wav,H3B5L5F8T1,14_month,1,0,yes,8,32,usc_sail;wavlm_mil;wav2vec2_large_mil;seg_mil_usc_sail_transformer;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-B1S3L8Q7Y6/ses-01/beh/sub-B1S3L8Q7Y6_ses-01_task-other_run-03_audio.wav,B1S3L8Q7Y6,14_month,1,0,yes,7,32,eend_eda;pseudo_frame_wavlm;audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3C7S2N8O0/ses-02/beh/sub-N3C7S2N8O0_ses-02_task-motorplay_run-05_audio.wav,N3C7S2N8O0,36_month,1,0,yes,7,32,eend_eda;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S2C4T1Y7V7/ses-02/beh/sub-S2C4T1Y7V7_ses-02_task-motorplay_run-06_audio.wav,S2C4T1Y7V7,36_month,1,0,yes,7,32,eend_eda;hubert_large_mil_layersum;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-H3B5L5F8T1/ses-01/beh/sub-H3B5L5F8T1_ses-01_task-toyplay_run-10_audio.wav,H3B5L5F8T1,14_month,1,0,yes,6,32,eend_eda;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe;vad_energy
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-C1G1X2G4C6/ses-02/beh/sub-C1G1X2G4C6_ses-02_task-toyplay_run-03_audio.wav,C1G1X2G4C6,36_month,1,0,yes,5,32,eend_eda;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-J4J6X7C4D9/ses-01/beh/sub-J4J6X7C4D9_ses-01_task-generalsocialcommunicationinteraction_run-06_audio.wav,J4J6X7C4D9,14_month,1,0,yes,5,32,audio_llm_qwen2;parakeet_tdt;granite_speech;cohere_transcribe;raw_ecapa_top3
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-N3L7A1I2B9/ses-01/beh/sub-N3L7A1I2B9_ses-01_task-other_run-11_audio.wav,N3L7A1I2B9,14_month,1,0,yes,5,32,eend_eda;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe
/orcd/scratch/bcs/001/sensein/sails/BIDS_data/final_bids-dataset/derivatives/preprocessed/sub-S9B3J7I4R1/ses-01/beh/sub-S9B3J7I4R1_ses-01_task-other_run-01_audio.wav,S9B3J7I4R1,14_month,1,0,yes,5,32,eend_eda;pseudo_frame_wavlm;parakeet_tdt;granite_speech;cohere_transcribe
